subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
HC_03,healthy,1.6500000000000001,0.19415,0.22287,0.92905,1.352,-0.17,1.158,True
HC_03,healthy,1.6600000000000001,0.22106,0.23598,0.93707,0.054,-0.074,1.763,True
HC_03,healthy,1.67,0.19998,0.21087,0.90752,0.347,-0.488,1.137,True
HC_03,healthy,1.68,0.20253,0.22638,0.90402,0.103,-0.632,0.13,True
HC_03,healthy,1.69,0.20364,0.22682,0.94477,-1.021,1.061,-1.327,True
HC_03,healthy,1.7,0.18199,0.18939,0.92834,0.597,-0.364,-1.406,True
HC_03,healthy,1.71,0.16785,0.21679,0.94785,0.854,0.725,0.045,True
HC_03,healthy,1.72,0.18617,0.21644,0.93631,0.305,-1.217,-0.959,True
HC_03,healthy,1.73,0.18226,0.22772,0.93242,0.422,-0.043,-0.773,True
HC_03,healthy,1.74,0.19961,0.22585,0.93402,-0.18,-0.206,-0.816,True
HC_03,healthy,1.75,0.18168,0.21232,0.94667,-0.407,-1.844,2.004,True
HC_03,healthy,1.76,0.19804,0.21997,0.9118,-0.031,-1.278,1.317,True
HC_03,healthy,1.77,0.23064,0.23986,0.91611,0.043,-2.234,1.728,True
HC_03,healthy,1.78,0.18748,0.23403,0.92888,-0.585,0.368,1.639,True
HC_03,healthy,1.79,0.19533,0.19967,0.9099,1.121,0.033,0.539,True
HC_03,healthy,1.8,0.20257,0.21178,0.90011,-0.111,-0.914,-0.589,True
HC_03,healthy,1.81,0.16968,0.20756,0.91067,-1.066,0.123,-0.759,True
HC_03,healthy,1.82,0.18042,0.18986,0.91268,0.362,0.393,-0.3,True
HC_03,healthy,1.83,0.18867,0.22879,0.91605,0.69,0.806,-1.627,True
HC_03,healthy,1.84,0.18049,0.22674,0.92756,-0.253,-0.872,-2.614,True
HC_03,healthy,1.85,0.19797,0.24359,0.92201,-1.453,-0.282,0.082,True
HC_03,healthy,1.86,0.21998,0.25475,0.9344,0.649,1.326,1.126,True
HC_03,healthy,1.87,0.19324,0.20023,0.92282,-0.432,0.178,1.605,True
HC_03,healthy,1.8800000000000001,0.22513,0.23352,0.92138,0.196,0.134,2.271,True
HC_03,healthy,1.8900000000000001,0.21149,0.24733,0.90329,-0.065,-0.723,-0.683,True
HC_03,healthy,1.9000000000000001,0.21575,0.22739,0.9133,-0.607,0.53,1.247,True
HC_03,healthy,1.9100000000000001,0.19327,0.22018,0.91976,-0.832,1.022,-0.616,True
HC_03,healthy,1.92,0.19956,0.20584,0.93502,0.496,-0.938,-0.725,True
HC_03,healthy,1.93,0.18198,0.2339,0.93832,0.406,-0.387,-0.396,True
HC_03,healthy,1.94,0.18474,0.24738,0.91923,-0.733,0.241,-1.671,True
HC_03,healthy,1.95,0.18626,0.25436,0.92254,-0.875,-1.237,-1.123,True
HC_03,healthy,1.96,0.21608,0.26395,0.9239,-0.622,-0.493,-0.503,True
HC_03,healthy,1.97,0.17792,0.2258,0.89451,-0.202,-0.724,0.507,True
HC_03,healthy,1.98,0.21157,0.22191,0.91215,1.366,0.079,2.152,True
HC_03,healthy,1.99,0.21973,0.22622,0.91029,0.751,-0.608,1.102,True
HC_03,healthy,2.0,0.20832,0.21515,0.94536,-0.191,-0.709,0.492,True
HC_03,healthy,2.0100000000000002,0.20634,0.19938,0.91823,-0.218,-0.047,1.314,True
HC_03,healthy,2.02,0.21765,0.20286,0.92156,-0.3,1.013,-1.32,True
HC_03,healthy,2.0300000000000002,0.18988,0.19133,0.9219,-1.709,-0.182,-0.516,True
HC_03,healthy,2.04,0.15883,0.2126,0.9472,-1.113,0.497,-2.185,True
HC_03,healthy,2.05,0.17945,0.22294,0.92048,0.605,0.293,-2.608,True
HC_03,healthy,2.06,0.17975,0.23926,0.92128,0.143,0.055,-0.104,True
HC_03,healthy,2.07,0.19931,0.23628,0.9153,-0.709,-0.365,-0.569,True
HC_03,healthy,2.08,0.21558,0.24202,0.94046,-0.03,1.138,-0.677,True
HC_03,healthy,2.09,0.22091,0.20894,0.90496,-0.638,1.065,-0.149,True
HC_03,healthy,2.1,0.23861,0.20084,0.91428,1.951,0.797,1.699,True
HC_03,healthy,2.11,0.20964,0.21463,0.94506,-0.095,0.046,1.258,True
HC_03,healthy,2.12,0.20871,0.20713,0.92995,0.297,0.048,0.91,True
HC_03,healthy,2.13,0.19445,0.22738,0.95826,-0.983,-0.194,-0.038,True
HC_03,healthy,2.14,0.17192,0.20235,0.90078,0.85,0.237,-3.396,True
HC_03,healthy,2.15,0.19176,0.20924,0.92795,0.047,0.071,-1.343,True
HC_03,healthy,2.16,0.17465,0.21809,0.91771,-1.283,0.199,-0.737,True
HC_03,healthy,2.17,0.18505,0.24461,0.92965,-0.879,-0.407,-1.198,True
HC_03,healthy,2.18,0.20877,0.23696,0.9328,1.474,0.558,-0.078,True
HC_03,healthy,2.19,0.21599,0.21001,0.94338,-0.048,0.094,0.681,True
HC_03,healthy,2.2,0.19299,0.25925,0.94388,-0.167,-0.087,1.374,True
HC_03,healthy,2.21,0.21107,0.19935,0.91706,-0.288,0.316,3.132,True
HC_03,healthy,2.22,0.19329,0.21932,0.91905,1.11,-0.265,0.117,True
HC_03,healthy,2.23,0.21532,0.19975,0.90597,-2.36,-0.976,-0.192,True
HC_03,healthy,2.24,0.20009,0.18947,0.92019,-0.327,-0.459,-1.558,True
HC_03,healthy,2.25,0.17438,0.20314,0.94792,0.23,0.33,0.358,True
HC_03,healthy,2.2600000000000002,0.22245,0.22438,0.92154,-0.068,-0.03,-0.711,True
HC_03,healthy,2.27,0.17784,0.23216,0.92706,0.174,1.679,-2.284,True
HC_03,healthy,2.2800000000000002,0.20567,0.23194,0.94703,-0.233,0.305,-0.392,True
HC_03,healthy,2.29,0.19533,0.23601,0.92181,0.195,0.654,-0.972,True
HC_03,healthy,2.3000000000000003,0.20076,0.19996,0.9346,-0.022,-0.057,2.149,True
HC_03,healthy,2.31,0.23846,0.22552,0.92124,-1.696,-0.423,1.166,True
HC_03,healthy,2.32,0.20218,0.2243,0.91913,-0.868,0.786,1.41,True
HC_03,healthy,2.33,0.2107,0.22044,0.92853,0.025,2.206,0.177,True
HC_03,healthy,2.34,0.19947,0.22549,0.91378,0.81,1.029,0.431,True
HC_03,healthy,2.35,0.18029,0.21269,0.93719,-0.865,1.277,0.37,True
HC_03,healthy,2.36,0.16489,0.23044,0.89411,0.177,-0.048,-1.898,True
HC_03,healthy,2.37,0.1954,0.21971,0.91932,0.128,0.595,-3.129,True
HC_03,healthy,2.38,0.19899,0.22413,0.90834,0.167,0.612,-1.539,True
HC_03,healthy,2.39,0.20042,0.22632,0.91466,1.023,-0.56,-0.491,True
HC_03,healthy,2.4,0.18291,0.24735,0.9223,-0.317,-0.263,-0.095,True
HC_03,healthy,2.41,0.20087,0.23121,0.9211,-0.698,-0.116,0.313,True
HC_03,healthy,2.42,0.21914,0.24335,0.922,0.096,0.245,1.897,True
HC_03,healthy,2.43,0.20608,0.2143,0.93608,-0.867,1.136,-0.286,True
HC_03,healthy,2.44,0.22416,0.22574,0.94439,-0.01,-1.286,-0.523,True
HC_03,healthy,2.45,0.19103,0.19319,0.89883,1.253,1.821,-0.961,True
HC_03,healthy,2.46,0.18521,0.20901,0.9225,-0.136,-1.597,-0.481,True
HC_03,healthy,2.47,0.16702,0.2128,0.93789,0.224,-0.163,-1.464,True
HC_03,healthy,2.48,0.20427,0.20467,0.93535,-0.012,-0.323,-1.853,True
HC_03,healthy,2.49,0.17689,0.21498,0.91975,0.259,-1.234,-1.761,True
HC_03,healthy,2.5,0.20216,0.20054,0.94454,-0.198,0.016,-0.23,True
HC_03,healthy,2.5100000000000002,0.21132,0.2485,0.91322,-1.557,-1.267,0.488,True
HC_03,healthy,2.52,0.21586,0.24417,0.91662,0.622,-0.517,1.171,True
HC_03,healthy,2.5300000000000002,0.22788,0.23054,0.93405,-0.111,0.749,2.63,True
HC_03,healthy,2.54,0.19845,0.22036,0.91983,-0.088,-0.074,0.742,True
HC_03,healthy,2.5500000000000003,0.22253,0.18961,0.90739,-0.069,-0.961,0.759,True
HC_03,healthy,2.56,0.21142,0.23651,0.92211,-0.078,-0.071,0.101,True
HC_03,healthy,2.57,0.20675,0.21579,0.92831,-1.016,0.203,-0.238,True
HC_03,healthy,2.58,0.19639,0.19892,0.92445,-0.733,-1.684,-1.569,True
HC_03,healthy,2.59,0.18621,0.23276,0.90264,0.174,-0.276,-1.029,True
HC_03,healthy,2.6,0.17546,0.24127,0.9494,1.194,-0.971,-1.341,True
HC_03,healthy,2.61,0.16236,0.22339,0.91551,0.218,0.13,-0.316,True
HC_03,healthy,2.62,0.23994,0.2577,0.91901,0.78,0.911,-0.313,True
HC_03,healthy,2.63,0.20002,0.23324,0.91602,-1.357,-0.385,2.464,True
HC_03,healthy,2.64,0.22344,0.24405,0.91671,-1.024,-0.098,0.847,True
HC_03,healthy,2.65,0.21456,0.19552,0.94369,-0.212,-1.451,3.074,True
HC_03,healthy,2.66,0.20788,0.18757,0.90419,0.223,-0.334,1.694,True
HC_03,healthy,2.67,0.19474,0.18774,0.8974,-0.15,-0.292,1.754,True
HC_03,healthy,2.68,0.18867,0.23339,0.9193,-1.008,1.181,-1.636,True
HC_03,healthy,2.69,0.17638,0.24424,0.92537,-0.594,0.195,-2.238,True
HC_03,healthy,2.7,0.17682,0.20137,0.93999,-0.177,1.09,-1.599,True
HC_03,healthy,2.71,0.17889,0.22635,0.88954,0.569,1.21,-1.943,True
HC_03,healthy,2.72,0.19134,0.24504,0.90119,-0.462,-0.633,0.451,True
HC_03,healthy,2.73,0.1757,0.22034,0.93827,0.36,-0.363,0.972,True
HC_03,healthy,2.74,0.23297,0.21908,0.93687,-0.017,0.359,-0.463,True
HC_03,healthy,2.75,0.21551,0.23749,0.90863,-1.155,-1.222,1.051,True
HC_03,healthy,2.7600000000000002,0.2037,0.2188,0.917,-1.493,-1.033,1.556,True
HC_03,healthy,2.77,0.19255,0.20847,0.93125,1.041,-0.575,0.537,True
HC_03,healthy,2.7800000000000002,0.20746,0.20186,0.90986,-0.085,-0.258,-0.864,True
HC_03,healthy,2.79,0.18425,0.22996,0.93269,-1.599,0.428,0.486,True
HC_03,healthy,2.8000000000000003,0.1849,0.20615,0.91668,1.35,-0.373,-0.301,True
HC_03,healthy,2.81,0.1948,0.23071,0.90997,-0.53,-0.378,-0.904,True
HC_03,healthy,2.82,0.17246,0.2279,0.92997,1.394,0.779,-0.808,True
HC_03,healthy,2.83,0.17907,0.24653,0.92996,-0.253,-1.606,0.048,True
HC_03,healthy,2.84,0.21317,0.2098,0.92309,-0.225,0.026,1.636,True
HC_03,healthy,2.85,0.22832,0.23684,0.924,-0.109,0.497,0.916,True
HC_03,healthy,2.86,0.19755,0.22497,0.93183,-0.673,-0.792,2.873,True
HC_03,healthy,2.87,0.20796,0.21717,0.92621,-0.84,-0.22,1.08,True
HC_03,healthy,2.88,0.19178,0.21852,0.91718,-0.35,0.297,1.24,True
HC_03,healthy,2.89,0.19789,0.2191,0.93673,-0.217,0.796,0.392,True
HC_03,healthy,2.9,0.19917,0.23957,0.95044,-1.611,-0.153,-0.405,True
HC_03,healthy,2.91,0.18167,0.23393,0.92803,0.601,-1.022,-1.233,True
HC_03,healthy,2.92,0.20138,0.23565,0.94883,1.638,-0.093,-1.114,True
HC_03,healthy,2.93,0.18999,0.25306,0.89495,0.017,1.931,-0.504,True
HC_03,healthy,2.94,0.19842,0.23802,0.91931,-1.8,-0.905,-0.604,True
HC_03,healthy,2.95,0.18883,0.22887,0.91343,-0.049,-0.577,0.858,True
HC_03,healthy,2.96,0.20607,0.24361,0.91236,-0.092,-1.495,1.08,True
HC_03,healthy,2.97,0.22546,0.21124,0.92529,-0.33,-0.595,2.631,True
HC_03,healthy,2.98,0.20625,0.22851,0.93781,1.151,0.575,2.104,True
HC_03,healthy,2.99,0.19988,0.23762,0.91654,0.51,0.321,1.745,True
HC_03,healthy,3.0,0.22104,0.21471,0.92212,-0.766,0.848,1.103,True
HC_03,healthy,3.0100000000000002,0.18022,0.20515,0.90305,2.454,-0.789,0.75,True
HC_03,healthy,3.02,0.17361,0.24196,0.92189,0.159,-0.252,-1.0,True
HC_03,healthy,3.0300000000000002,0.17851,0.22096,0.9613,-0.315,0.274,-1.9,True
HC_03,healthy,3.04,0.18287,0.25238,0.92637,0.626,0.777,-0.974,True
HC_03,healthy,3.0500000000000003,0.20168,0.22948,0.92631,0.887,-0.771,-0.187,True
HC_03,healthy,3.06,0.17743,0.23731,0.93536,0.919,0.585,-0.885,True
HC_03,healthy,3.0700000000000003,0.19492,0.21978,0.91362,0.164,2.309,1.658,True
HC_03,healthy,3.08,0.2367,0.2301,0.92796,0.759,-1.229,1.002,True
HC_03,healthy,3.09,0.18856,0.23788,0.94917,0.374,1.055,-0.625,True
HC_03,healthy,3.1,0.2318,0.21415,0.92557,0.034,1.637,0.811,True
HC_03,healthy,3.11,0.19556,0.20095,0.93156,-1.004,-0.169,-0.628,True
HC_03,healthy,3.12,0.17205,0.21157,0.92811,1.146,0.652,-1.257,True
HC_03,healthy,3.13,0.19827,0.2076,0.90388,1.149,0.412,-1.351,True
HC_03,healthy,3.14,0.15905,0.20691,0.94302,0.291,0.359,-1.966,True
