subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
HC_05,healthy,0.75,0.18586,0.21768,0.92645,0.052,0.491,-2.228,True
HC_05,healthy,0.76,0.17183,0.19615,0.93601,-0.265,-0.151,-1.112,True
HC_05,healthy,0.77,0.1632,0.21609,0.94089,0.293,0.764,-0.717,True
HC_05,healthy,0.78,0.1921,0.23332,0.96308,-0.76,-1.2,-0.022,True
HC_05,healthy,0.79,0.17093,0.2164,0.93988,0.228,-0.021,0.525,True
HC_05,healthy,0.8,0.19662,0.24213,0.95714,-1.038,-0.652,0.954,True
HC_05,healthy,0.81,0.18757,0.19719,0.94781,-0.386,0.124,0.274,True
HC_05,healthy,0.8200000000000001,0.1962,0.20268,0.94644,-0.508,0.366,0.512,True
HC_05,healthy,0.8300000000000001,0.16705,0.21498,0.94488,0.791,-0.656,1.606,True
HC_05,healthy,0.84,0.16895,0.18036,0.96053,-0.963,0.056,-1.258,True
HC_05,healthy,0.85,0.15204,0.22257,0.94812,-0.627,-2.013,-1.968,True
HC_05,healthy,0.86,0.15781,0.21074,0.94382,0.213,0.778,-0.484,True
HC_05,healthy,0.87,0.16467,0.21269,0.9403,-0.192,-0.133,0.487,True
HC_05,healthy,0.88,0.20236,0.24567,0.95317,0.415,-0.958,-1.793,True
HC_05,healthy,0.89,0.18385,0.2362,0.95388,0.796,0.764,1.061,True
HC_05,healthy,0.9,0.19641,0.18625,0.93786,0.245,-0.372,1.528,True
HC_05,healthy,0.91,0.1929,0.18912,0.93789,-0.818,1.49,0.845,True
HC_05,healthy,0.92,0.19748,0.21111,0.9334,-0.42,-0.644,0.498,True
HC_05,healthy,0.93,0.17302,0.23523,0.92675,-1.204,-0.657,0.756,True
HC_05,healthy,0.9400000000000001,0.14561,0.20827,0.94393,0.373,-0.434,-1.176,True
HC_05,healthy,0.9500000000000001,0.12991,0.20438,0.95445,-0.826,0.501,-1.701,True
HC_05,healthy,0.96,0.19269,0.20527,0.90758,-0.05,-0.452,-1.409,True
HC_05,healthy,0.97,0.19447,0.24691,0.9575,-0.059,0.134,-0.022,True
HC_05,healthy,0.98,0.1844,0.23287,0.9414,-0.497,0.407,0.423,True
HC_05,healthy,0.99,0.20177,0.2143,0.91814,-0.966,0.63,2.331,True
HC_05,healthy,1.0,0.1893,0.21007,0.94834,-0.405,-0.236,2.845,True
HC_05,healthy,1.01,0.21048,0.19337,0.95055,0.081,-0.825,1.91,True
HC_05,healthy,1.02,0.20096,0.19647,0.95168,-0.056,0.065,-0.327,True
HC_05,healthy,1.03,0.16696,0.19511,0.94824,-0.644,0.493,-0.9,True
HC_05,healthy,1.04,0.16846,0.20994,0.94834,0.762,-0.968,-1.04,True
HC_05,healthy,1.05,0.148,0.19112,0.93215,0.866,-0.113,-0.522,True
HC_05,healthy,1.06,0.15326,0.23843,0.94364,-0.397,1.526,0.313,True
HC_05,healthy,1.07,0.19083,0.24566,0.91602,-0.023,0.453,-1.415,True
HC_05,healthy,1.08,0.19054,0.22186,0.95735,-1.097,0.415,1.693,True
HC_05,healthy,1.09,0.19482,0.2209,0.93421,0.912,0.85,1.684,True
HC_05,healthy,1.1,0.17559,0.19864,0.96285,-1.6,0.044,2.572,True
HC_05,healthy,1.11,0.20857,0.19348,0.91628,-0.233,-0.223,1.075,True
HC_05,healthy,1.12,0.16493,0.22041,0.92743,1.079,-0.786,1.004,True
HC_05,healthy,1.1300000000000001,0.17975,0.207,0.92466,-0.056,-0.273,-0.877,True
HC_05,healthy,1.1400000000000001,0.17823,0.20903,0.95202,0.785,-0.369,-1.179,True
HC_05,healthy,1.1500000000000001,0.17772,0.21016,0.93271,-0.562,0.059,0.213,True
HC_05,healthy,1.16,0.18892,0.21187,0.93241,0.119,-0.256,-0.667,True
HC_05,healthy,1.17,0.18171,0.2242,0.91689,1.447,-1.472,0.032,True
HC_05,healthy,1.18,0.21818,0.24708,0.93535,0.824,-1.118,0.841,True
HC_05,healthy,1.19,0.19341,0.20656,0.92334,1.537,-0.091,2.264,True
HC_05,healthy,1.2,0.18461,0.19917,0.94343,-0.013,0.707,0.901,True
HC_05,healthy,1.21,0.22254,0.20787,0.9203,-0.398,-0.157,0.327,True
HC_05,healthy,1.22,0.17225,0.1968,0.90398,0.131,-1.375,0.624,True
HC_05,healthy,1.23,0.19599,0.18368,0.9349,0.024,-0.159,-1.163,True
HC_05,healthy,1.24,0.18182,0.20614,0.9217,0.171,0.684,-1.079,True
HC_05,healthy,1.25,0.16899,0.20387,0.92865,-0.518,0.205,-2.624,True
HC_05,healthy,1.26,0.16057,0.22895,0.92615,0.57,0.759,-0.343,True
HC_05,healthy,1.27,0.1815,0.20648,0.95804,1.534,-0.388,1.384,True
HC_05,healthy,1.28,0.20733,0.23616,0.93778,-0.088,0.422,1.991,True
HC_05,healthy,1.29,0.23783,0.21783,0.94313,0.919,0.293,0.378,True
HC_05,healthy,1.3,0.17173,0.20633,0.94579,-0.402,1.252,0.815,True
HC_05,healthy,1.31,0.18612,0.21871,0.93213,-0.814,-1.172,0.335,True
HC_05,healthy,1.32,0.17235,0.18942,0.9294,1.103,0.2,-0.023,True
HC_05,healthy,1.33,0.19381,0.22976,0.94605,1.244,1.071,-0.899,True
HC_05,healthy,1.34,0.19225,0.22843,0.92581,0.844,0.223,-1.272,True
HC_05,healthy,1.35,0.18046,0.24524,0.93669,0.175,0.065,-1.221,True
HC_05,healthy,1.36,0.16542,0.23346,0.90822,-1.314,-0.711,0.931,True
HC_05,healthy,1.37,0.19318,0.22428,0.92804,0.023,-0.022,0.702,True
HC_05,healthy,1.3800000000000001,0.19099,0.23907,0.93594,0.756,-0.061,1.998,True
HC_05,healthy,1.3900000000000001,0.17758,0.19254,0.9274,0.001,0.257,2.307,True
HC_05,healthy,1.4000000000000001,0.19251,0.18128,0.92692,-1.932,-0.341,0.49,True
HC_05,healthy,1.41,0.2002,0.20575,0.91302,0.726,-0.445,0.167,True
HC_05,healthy,1.42,0.1785,0.20772,0.94563,-0.998,0.868,-0.756,True
HC_05,healthy,1.43,0.19654,0.21267,0.92786,0.04,0.209,-2.235,True
HC_05,healthy,1.44,0.1919,0.24107,0.90203,0.325,-0.327,-0.06,True
HC_05,healthy,1.45,0.16483,0.2395,0.93415,-0.36,1.568,-0.607,True
HC_05,healthy,1.46,0.20332,0.23119,0.91212,-1.004,0.747,0.541,True
HC_05,healthy,1.47,0.19834,0.22365,0.91359,0.628,0.968,0.246,True
HC_05,healthy,1.48,0.21731,0.20902,0.95584,-0.223,-0.732,2.355,True
HC_05,healthy,1.49,0.21177,0.22039,0.93574,-0.221,-0.226,2.632,True
HC_05,healthy,1.5,0.1914,0.19372,0.91321,-0.235,0.167,0.083,True
HC_05,healthy,1.51,0.19168,0.21987,0.91376,-0.239,-0.608,-1.326,True
HC_05,healthy,1.52,0.17551,0.21502,0.91292,0.209,-0.394,-1.841,True
HC_05,healthy,1.53,0.18794,0.20055,0.93114,-0.244,0.221,-1.698,True
HC_05,healthy,1.54,0.16753,0.21322,0.91603,0.4,0.604,-2.848,True
HC_05,healthy,1.55,0.17884,0.212,0.93593,1.944,0.729,-1.086,True
HC_05,healthy,1.56,0.21282,0.21267,0.94421,-0.683,-0.305,1.138,True
HC_05,healthy,1.57,0.20698,0.21436,0.93952,-0.978,0.119,2.14,True
HC_05,healthy,1.58,0.21269,0.25521,0.96287,-1.025,-0.713,1.552,True
HC_05,healthy,1.59,0.20216,0.21686,0.94225,0.047,-1.921,-0.21,True
HC_05,healthy,1.6,0.1947,0.20084,0.94842,0.059,0.343,2.236,True
HC_05,healthy,1.61,0.15431,0.22625,0.93734,0.252,-1.583,-0.561,True
HC_05,healthy,1.62,0.18371,0.20739,0.91444,1.203,0.876,-1.914,True
HC_05,healthy,1.6300000000000001,0.15841,0.21557,0.93271,1.318,0.847,-1.97,True
HC_05,healthy,1.6400000000000001,0.202,0.22141,0.92434,-0.265,-0.118,-2.064,True
HC_05,healthy,1.6500000000000001,0.21334,0.20463,0.92195,0.205,0.556,-0.404,True
HC_05,healthy,1.6600000000000001,0.19879,0.23131,0.92682,0.216,-0.361,1.83,True
HC_05,healthy,1.67,0.2047,0.22353,0.93661,0.339,-1.225,2.084,True
HC_05,healthy,1.68,0.2262,0.22782,0.92206,-0.36,0.857,0.018,True
HC_05,healthy,1.69,0.21823,0.23078,0.93905,0.433,0.636,0.067,True
HC_05,healthy,1.7,0.17704,0.21591,0.91338,0.804,-0.396,-0.301,True
HC_05,healthy,1.71,0.19615,0.20137,0.95271,-0.154,-0.504,0.51,True
HC_05,healthy,1.72,0.18372,0.23427,0.93634,-0.818,0.161,-1.306,True
HC_05,healthy,1.73,0.16279,0.21595,0.91921,0.266,0.32,-2.409,True
HC_05,healthy,1.74,0.18278,0.19431,0.93691,-0.735,-0.863,-1.017,True
HC_05,healthy,1.75,0.21283,0.23662,0.93972,0.846,-0.007,-0.75,True
HC_05,healthy,1.76,0.1855,0.19333,0.92728,-0.022,-1.047,1.285,True
HC_05,healthy,1.77,0.21556,0.25718,0.93487,0.54,-0.024,1.948,True
HC_05,healthy,1.78,0.20384,0.22035,0.92551,0.813,-0.388,0.812,True
HC_05,healthy,1.79,0.21517,0.21083,0.94246,-1.099,0.189,2.294,True
HC_05,healthy,1.8,0.17699,0.20351,0.92546,1.35,0.709,0.188,True
HC_05,healthy,1.81,0.15167,0.22225,0.93434,0.64,0.176,-1.503,True
HC_05,healthy,1.82,0.18759,0.21305,0.93995,-0.274,0.308,-1.89,True
HC_05,healthy,1.83,0.18547,0.2394,0.92893,0.215,-0.446,-0.237,True
HC_05,healthy,1.84,0.17305,0.21161,0.9197,-0.499,0.211,-1.189,True
HC_05,healthy,1.85,0.23343,0.23863,0.94741,1.488,-1.032,0.477,True
HC_05,healthy,1.86,0.19865,0.21507,0.90457,-0.838,-2.165,-0.552,True
HC_05,healthy,1.87,0.21178,0.2356,0.93761,0.604,-1.04,1.201,True
HC_05,healthy,1.8800000000000001,0.21154,0.20522,0.91121,-0.426,-0.067,2.445,True
HC_05,healthy,1.8900000000000001,0.18118,0.23453,0.94904,0.18,0.569,0.896,True
HC_05,healthy,1.9000000000000001,0.19243,0.21636,0.92108,-1.223,0.702,-1.664,True
HC_05,healthy,1.9100000000000001,0.16164,0.24942,0.95201,-0.419,-0.688,-0.72,True
HC_05,healthy,1.92,0.18264,0.22465,0.91939,-0.666,0.257,-0.503,True
HC_05,healthy,1.93,0.17535,0.21684,0.9111,-0.236,0.075,-0.128,True
HC_05,healthy,1.94,0.18889,0.23475,0.90179,0.44,0.93,-0.103,True
HC_05,healthy,1.95,0.20629,0.25714,0.91982,-1.299,0.864,0.408,True
HC_05,healthy,1.96,0.19772,0.23609,0.92832,-1.117,-0.608,0.974,True
HC_05,healthy,1.97,0.2093,0.2408,0.91346,0.322,0.464,2.7,True
HC_05,healthy,1.98,0.21058,0.23767,0.9227,-0.74,0.012,0.88,True
HC_05,healthy,1.99,0.17999,0.17401,0.92482,-1.397,0.592,-0.1,True
HC_05,healthy,2.0,0.20309,0.21832,0.91521,-0.116,0.746,0.431,True
HC_05,healthy,2.0100000000000002,0.1855,0.24108,0.95889,2.351,0.165,-1.366,True
HC_05,healthy,2.02,0.19754,0.21718,0.93823,0.951,0.285,-1.463,True
HC_05,healthy,2.0300000000000002,0.1948,0.22793,0.93591,-0.08,-0.031,-0.13,True
HC_05,healthy,2.04,0.2238,0.22814,0.89287,0.211,0.057,0.097,True
HC_05,healthy,2.05,0.19912,0.241,0.94098,-0.535,0.434,1.028,True
HC_05,healthy,2.06,0.20774,0.2315,0.93848,1.373,0.377,1.154,True
HC_05,healthy,2.07,0.25686,0.21856,0.93333,-0.064,0.61,1.0,True
HC_05,healthy,2.08,0.20306,0.21341,0.93753,-0.999,-0.188,0.324,True
HC_05,healthy,2.09,0.20217,0.21733,0.93112,1.46,-0.555,-0.913,True
HC_05,healthy,2.1,0.21179,0.21201,0.92365,-0.033,0.991,-0.542,True
HC_05,healthy,2.11,0.19289,0.22451,0.92533,-0.006,-0.046,-2.713,True
HC_05,healthy,2.12,0.18365,0.19998,0.91356,-0.759,0.63,-0.635,True
HC_05,healthy,2.13,0.17602,0.23441,0.92659,1.212,0.797,-0.329,True
HC_05,healthy,2.14,0.19203,0.20292,0.93602,-0.314,-0.09,0.277,True
HC_05,healthy,2.15,0.23229,0.25137,0.91639,0.596,-0.826,1.772,True
HC_05,healthy,2.16,0.2128,0.22507,0.90246,-0.41,-0.604,1.392,True
HC_05,healthy,2.17,0.22129,0.21106,0.9,1.0,0.203,1.803,True
HC_05,healthy,2.18,0.20464,0.20571,0.92369,0.256,0.059,1.251,True
HC_05,healthy,2.19,0.19423,0.18871,0.92884,1.615,0.6,-0.756,True
HC_05,healthy,2.2,0.15763,0.1988,0.91364,0.808,0.784,-2.305,True
HC_05,healthy,2.21,0.19554,0.22298,0.89779,-1.107,-1.707,-1.557,True
HC_05,healthy,2.22,0.19174,0.2135,0.93884,-0.508,0.288,-1.333,True
HC_05,healthy,2.23,0.21909,0.22242,0.9061,1.358,0.367,-0.927,True
HC_05,healthy,2.24,0.20583,0.21404,0.94122,-0.998,-0.714,0.54,True
HC_05,healthy,2.25,0.22219,0.20597,0.94019,-0.066,-0.434,2.24,True
HC_05,healthy,2.2600000000000002,0.23632,0.19322,0.91755,0.735,0.107,1.685,True
HC_05,healthy,2.27,0.20543,0.23125,0.93328,-0.373,-1.936,0.843,True
HC_05,healthy,2.2800000000000002,0.20337,0.22057,0.93665,0.523,-0.438,2.031,True
HC_05,healthy,2.29,0.1944,0.1912,0.93826,-0.143,-0.115,-2.427,True
HC_05,healthy,2.3000000000000003,0.1734,0.20607,0.89888,0.152,0.419,-1.93,True
HC_05,healthy,2.31,0.203,0.23384,0.9249,-0.703,-0.003,-0.595,True
HC_05,healthy,2.32,0.19205,0.23241,0.9338,-1.044,0.049,-1.171,True
HC_05,healthy,2.33,0.19829,0.22181,0.93813,0.62,-0.322,-1.005,True
HC_05,healthy,2.34,0.20344,0.21915,0.93077,-1.294,-1.362,0.006,True
HC_05,healthy,2.35,0.20343,0.24572,0.92903,1.846,-1.268,0.874,True
HC_05,healthy,2.36,0.20373,0.22438,0.91023,1.441,-0.179,0.367,True
HC_05,healthy,2.37,0.20924,0.19552,0.90952,-0.106,-1.76,1.539,True
HC_05,healthy,2.38,0.19919,0.19601,0.92239,0.763,-1.216,0.546,True
HC_05,healthy,2.39,0.2026,0.22657,0.91927,0.802,0.199,-0.945,True
HC_05,healthy,2.4,0.20445,0.20192,0.94836,-0.951,-0.566,-2.467,True
HC_05,healthy,2.41,0.19225,0.22913,0.9298,-0.869,-0.732,-1.275,True
HC_05,healthy,2.42,0.21261,0.25926,0.91816,-0.008,0.225,-1.723,True
HC_05,healthy,2.43,0.19556,0.21994,0.93656,-0.041,-1.419,0.749,True
HC_05,healthy,2.44,0.19032,0.24312,0.93886,-0.691,-0.659,1.7,True
HC_05,healthy,2.45,0.20641,0.24254,0.93681,0.32,-0.139,2.383,True
HC_05,healthy,2.46,0.24089,0.19997,0.92941,-1.246,-0.038,2.654,True
HC_05,healthy,2.47,0.19441,0.21505,0.92064,0.888,0.19,-1.625,True
HC_05,healthy,2.48,0.19564,0.20684,0.92637,1.21,-1.954,0.033,True
HC_05,healthy,2.49,0.19246,0.21606,0.92721,0.415,-0.103,-1.742,True
HC_05,healthy,2.5,0.2234,0.22426,0.94303,0.445,0.851,-0.378,True
HC_05,healthy,2.5100000000000002,0.19907,0.20417,0.92233,-0.044,0.721,-2.065,True
HC_05,healthy,2.52,0.21023,0.23444,0.94307,0.673,2.238,-0.797,True
HC_05,healthy,2.5300000000000002,0.17531,0.22084,0.92185,0.003,-0.243,0.906,True
HC_05,healthy,2.54,0.19019,0.2451,0.93086,0.815,-0.123,1.801,True
HC_05,healthy,2.5500000000000003,0.23751,0.22166,0.91725,-0.024,0.293,2.21,True
HC_05,healthy,2.56,0.22199,0.20585,0.90817,-0.431,0.003,2.701,True
HC_05,healthy,2.57,0.21644,0.22714,0.93279,-1.126,-0.742,-0.347,True
HC_05,healthy,2.58,0.19648,0.19916,0.90463,1.928,-0.227,-1.002,True
HC_05,healthy,2.59,0.19203,0.18782,0.9396,-0.301,-0.426,-2.354,True
HC_05,healthy,2.6,0.17109,0.23521,0.93161,-0.953,-0.105,-1.362,True
HC_05,healthy,2.61,0.17999,0.22897,0.91186,-0.544,0.558,-1.655,True
HC_05,healthy,2.62,0.17846,0.21885,0.90471,0.255,0.105,-1.488,True
HC_05,healthy,2.63,0.18928,0.23734,0.90659,0.509,-0.446,0.547,True
HC_05,healthy,2.64,0.20053,0.21771,0.91744,-0.113,-0.541,1.874,True
HC_05,healthy,2.65,0.20334,0.22858,0.9217,-2.143,-0.796,2.066,True
HC_05,healthy,2.66,0.2262,0.20393,0.89205,0.32,-0.377,1.76,True
HC_05,healthy,2.67,0.21385,0.224,0.92759,0.118,0.223,1.192,True
HC_05,healthy,2.68,0.16837,0.2162,0.93386,-0.614,-1.887,-1.194,True
HC_05,healthy,2.69,0.20015,0.23044,0.89689,0.724,-0.47,-1.215,True
HC_05,healthy,2.7,0.17028,0.21883,0.93366,-0.488,0.028,-0.046,True
HC_05,healthy,2.71,0.21453,0.25401,0.90367,0.492,1.514,-0.171,True
HC_05,healthy,2.72,0.18937,0.248,0.93931,0.79,-0.042,-1.119,True
HC_05,healthy,2.73,0.21208,0.2299,0.89185,1.435,1.086,0.708,True
HC_05,healthy,2.74,0.18979,0.23603,0.89349,-1.076,-0.2,1.711,True
HC_05,healthy,2.75,0.22082,0.22217,0.91988,0.474,-0.435,0.431,True
HC_05,healthy,2.7600000000000002,0.20608,0.21985,0.93883,-0.199,-0.617,0.676,True
HC_05,healthy,2.77,0.20057,0.22256,0.90072,0.853,-0.538,-2.031,True
HC_05,healthy,2.7800000000000002,0.17885,0.24297,0.93903,0.57,0.633,-1.066,True
HC_05,healthy,2.79,0.20602,0.20381,0.90383,-0.055,-0.668,-1.303,True
HC_05,healthy,2.8000000000000003,0.19419,0.19431,0.91631,0.654,-0.203,0.494,True
HC_05,healthy,2.81,0.1819,0.21315,0.93271,-0.728,-0.181,-2.516,True
HC_05,healthy,2.82,0.20768,0.24347,0.94138,0.334,-0.271,-0.068,True
HC_05,healthy,2.83,0.17595,0.22898,0.93692,0.437,1.091,0.905,True
HC_05,healthy,2.84,0.21242,0.24791,0.92575,0.292,-1.003,1.776,True
HC_05,healthy,2.85,0.20224,0.23731,0.94314,-1.515,0.961,-0.287,True
HC_05,healthy,2.86,0.19304,0.20692,0.94755,-0.322,0.322,0.756,True
HC_05,healthy,2.87,0.19444,0.22652,0.91144,0.135,-0.225,-1.484,True
HC_05,healthy,2.88,0.20913,0.20423,0.95842,-0.183,-0.585,-0.779,True
HC_05,healthy,2.89,0.17844,0.23957,0.9105,-0.299,1.277,-0.974,True
HC_05,healthy,2.9,0.17863,0.22261,0.92908,0.918,-0.436,-1.25,True
HC_05,healthy,2.91,0.19645,0.20913,0.90934,-0.126,-0.743,0.265,True
HC_05,healthy,2.92,0.20077,0.25907,0.90935,0.05,-0.96,0.262,True
HC_05,healthy,2.93,0.22566,0.2158,0.92205,0.218,-0.238,0.444,True
HC_05,healthy,2.94,0.19995,0.2012,0.91679,-0.198,0.011,1.794,True
HC_05,healthy,2.95,0.18781,0.20773,0.89505,0.029,0.255,0.258,True
HC_05,healthy,2.96,0.22357,0.19429,0.91377,-1.35,-1.049,0.649,True
HC_05,healthy,2.97,0.18552,0.19944,0.94128,0.645,-0.081,0.256,True
HC_05,healthy,2.98,0.20384,0.22817,0.91523,0.116,0.058,-1.209,True
HC_05,healthy,2.99,0.20849,0.20106,0.94264,-0.137,-0.586,-1.24,True
HC_05,healthy,3.0,0.16279,0.25375,0.89349,-0.279,-0.189,-1.607,True
HC_05,healthy,3.0100000000000002,0.18146,0.26166,0.90356,1.115,0.003,0.923,True
HC_05,healthy,3.02,0.20793,0.24136,0.9242,0.043,0.436,0.161,True
HC_05,healthy,3.0300000000000002,0.21991,0.24068,0.91991,-0.69,-1.499,0.887,True
HC_05,healthy,3.04,0.20045,0.19233,0.9571,-1.593,0.423,1.122,True
HC_05,healthy,3.0500000000000003,0.22824,0.21311,0.91379,0.426,-0.06,1.349,True
HC_05,healthy,3.06,0.21291,0.21119,0.92538,-0.106,0.467,-0.836,True
HC_05,healthy,3.0700000000000003,0.20982,0.21938,0.91781,0.907,-0.299,-1.459,True
HC_05,healthy,3.08,0.18151,0.21242,0.89804,0.251,0.211,-0.98,True
HC_05,healthy,3.09,0.18544,0.21512,0.93553,-0.417,0.876,-2.05,True
HC_05,healthy,3.1,0.18721,0.22437,0.93752,0.468,-0.463,0.211,True
HC_05,healthy,3.11,0.15999,0.224,0.92352,0.879,1.656,-0.314,True
HC_05,healthy,3.12,0.2162,0.229,0.92624,-0.262,-0.253,1.449,True
HC_05,healthy,3.13,0.2035,0.22105,0.9113,0.481,2.876,0.876,True
HC_05,healthy,3.14,0.19249,0.21321,0.92509,0.675,-0.905,1.57,True
