subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
PD_03,pd,1.02,0.14352,0.23129,0.91878,-3.554,0.912,-2.169,True
PD_03,pd,1.03,0.13325,0.25497,0.91413,-3.388,0.6,-0.458,True
PD_03,pd,1.04,0.14004,0.234,0.94373,-1.764,2.002,0.655,True
PD_03,pd,1.05,0.14856,0.25236,0.93109,-2.414,2.464,3.514,True
PD_03,pd,1.06,0.16648,0.22921,0.93087,-0.943,2.197,2.527,True
PD_03,pd,1.07,0.18535,0.25605,0.97649,0.662,1.162,4.766,True
PD_03,pd,1.08,0.18478,0.24546,0.94161,0.192,0.653,4.274,True
PD_03,pd,1.09,0.19686,0.21335,0.93816,2.396,2.474,4.893,True
PD_03,pd,1.1,0.2012,0.23211,0.9419,2.423,2.574,5.217,True
PD_03,pd,1.11,0.21914,0.19433,0.93887,1.312,0.969,3.527,True
PD_03,pd,1.12,0.20478,0.20523,0.95038,4.079,-0.784,2.362,True
PD_03,pd,1.1300000000000001,0.2161,0.19678,0.90846,4.009,0.565,1.309,True
PD_03,pd,1.1400000000000001,0.20515,0.18797,0.92477,3.186,0.502,0.117,True
PD_03,pd,1.1500000000000001,0.19598,0.19753,0.91778,2.782,-1.285,-0.536,True
PD_03,pd,1.16,0.18334,0.21564,0.92333,2.439,-0.768,-3.481,True
PD_03,pd,1.17,0.20035,0.22217,0.92034,0.56,-1.249,-2.102,True
PD_03,pd,1.18,0.19923,0.18667,0.93137,-0.951,-1.735,-3.555,True
PD_03,pd,1.19,0.18259,0.20157,0.92145,-2.864,-1.334,-3.647,True
PD_03,pd,1.2,0.17634,0.19732,0.91471,-0.376,-0.601,-2.941,True
PD_03,pd,1.21,0.19789,0.20352,0.94806,-0.992,-0.539,-3.766,True
PD_03,pd,1.22,0.16128,0.21817,0.9434,-3.242,0.307,-1.314,True
PD_03,pd,1.23,0.17776,0.20393,0.9187,-1.416,-1.348,-0.998,True
PD_03,pd,1.24,0.14701,0.24939,0.92822,-2.466,-0.213,0.408,True
PD_03,pd,1.25,0.17159,0.20895,0.94912,-1.238,0.623,0.113,True
PD_03,pd,1.26,0.15182,0.24758,0.92585,-0.662,1.699,1.32,True
PD_03,pd,1.27,0.18592,0.25125,0.9286,-1.545,1.085,1.299,True
PD_03,pd,1.28,0.17402,0.21827,0.95189,1.477,1.368,2.845,True
PD_03,pd,1.29,0.19723,0.21891,0.91099,-0.623,-0.138,2.299,True
PD_03,pd,1.3,0.16763,0.22083,0.91576,0.272,0.36,2.539,True
PD_03,pd,1.31,0.18901,0.23686,0.96843,0.872,0.357,1.57,True
PD_03,pd,1.32,0.19078,0.18872,0.93427,0.246,0.619,3.015,True
PD_03,pd,1.33,0.17224,0.20444,0.9323,1.703,0.149,2.616,True
PD_03,pd,1.34,0.20025,0.2208,0.95047,1.731,-0.626,0.325,True
PD_03,pd,1.35,0.20426,0.19256,0.936,1.088,0.583,0.855,True
PD_03,pd,1.36,0.19526,0.19615,0.95071,0.224,0.055,0.875,True
PD_03,pd,1.37,0.18735,0.19859,0.92008,1.379,-0.08,-1.322,True
PD_03,pd,1.3800000000000001,0.18694,0.21093,0.91359,1.07,0.168,-1.043,True
PD_03,pd,1.3900000000000001,0.19324,0.21686,0.9234,0.963,0.381,-0.421,True
PD_03,pd,1.4000000000000001,0.18995,0.22272,0.93383,-0.4,0.225,-1.441,True
PD_03,pd,1.41,0.17268,0.21339,0.9395,-1.01,-0.981,-0.576,True
PD_03,pd,1.42,0.199,0.20643,0.90994,-0.389,0.036,-0.864,True
PD_03,pd,1.43,0.18641,0.2086,0.92701,-0.111,-0.55,0.105,True
PD_03,pd,1.44,0.17874,0.22081,0.92503,-0.534,-0.515,0.37,True
PD_03,pd,1.45,0.18928,0.25793,0.90672,-0.427,0.07,-1.523,True
PD_03,pd,1.46,0.16013,0.22419,0.93343,1.316,1.38,0.242,True
PD_03,pd,1.47,0.21201,0.19051,0.93674,-0.261,-1.021,-1.081,True
PD_03,pd,1.48,0.1906,0.2305,0.9083,-0.691,0.126,0.061,True
PD_03,pd,1.49,0.19449,0.2417,0.91497,-0.397,-0.088,1.672,True
PD_03,pd,1.5,0.21593,0.21618,0.92909,0.584,-0.758,0.964,True
PD_03,pd,1.51,0.19719,0.22777,0.90929,0.378,1.536,-0.412,True
PD_03,pd,1.52,0.19897,0.23993,0.94948,0.962,-1.121,0.022,True
PD_03,pd,1.53,0.1969,0.23613,0.92836,0.104,0.804,1.16,True
PD_03,pd,1.54,0.20552,0.24066,0.96767,-0.882,0.98,0.094,True
PD_03,pd,1.55,0.19821,0.22507,0.9152,1.993,0.69,0.82,True
PD_03,pd,1.56,0.18398,0.23589,0.94807,-0.551,0.161,0.469,True
PD_03,pd,1.57,0.17659,0.2223,0.92782,1.083,0.39,-0.904,True
PD_03,pd,1.58,0.19916,0.23344,0.93052,0.904,-0.038,-0.333,True
PD_03,pd,1.59,0.17677,0.22033,0.94224,-0.388,-0.947,0.45,True
PD_03,pd,1.6,0.19655,0.21876,0.92258,-1.013,-0.126,0.505,True
PD_03,pd,1.61,0.1805,0.23108,0.92488,-0.459,-0.802,-0.64,True
PD_03,pd,1.62,0.19111,0.2078,0.94941,1.092,0.117,-0.016,True
PD_03,pd,1.6300000000000001,0.19183,0.21196,0.94213,0.584,0.87,-0.369,True
PD_03,pd,1.6400000000000001,0.18185,0.25411,0.95201,0.366,0.864,-0.918,True
PD_03,pd,1.6500000000000001,0.19531,0.21471,0.92183,-0.229,0.78,-0.249,True
PD_03,pd,1.6600000000000001,0.19371,0.2399,0.92491,0.344,0.166,-0.346,True
PD_03,pd,1.67,0.19878,0.21188,0.94045,-0.524,-0.38,-0.361,True
PD_03,pd,1.68,0.18226,0.22505,0.91758,-0.579,0.246,1.206,True
PD_03,pd,1.69,0.188,0.23518,0.94643,-0.836,1.268,0.265,True
PD_03,pd,1.7,0.19523,0.26159,0.93083,0.682,-1.066,-0.413,True
PD_03,pd,1.71,0.19531,0.2425,0.92179,-1.012,1.152,0.442,True
PD_03,pd,1.72,0.18189,0.23271,0.921,0.537,0.86,0.965,True
PD_03,pd,1.73,0.2165,0.2319,0.93448,-0.914,-0.232,0.464,True
PD_03,pd,1.74,0.20416,0.20976,0.90974,0.316,0.593,1.118,True
PD_03,pd,1.75,0.18189,0.21517,0.89776,-0.189,-0.801,0.464,True
PD_03,pd,1.76,0.18157,0.20699,0.90774,-0.405,-0.393,-0.966,True
PD_03,pd,1.77,0.17578,0.21194,0.94111,-0.359,0.338,-0.351,True
PD_03,pd,1.78,0.20662,0.23338,0.97491,0.762,0.22,-1.179,True
PD_03,pd,1.79,0.20934,0.23983,0.94723,-0.953,0.941,-1.092,True
PD_03,pd,1.8,0.19642,0.23056,0.92261,-0.982,-0.7,-1.184,True
PD_03,pd,1.81,0.20413,0.18548,0.93256,-0.482,-1.32,0.122,True
PD_03,pd,1.82,0.19858,0.16934,0.94309,1.298,-0.128,0.257,True
PD_03,pd,1.83,0.21032,0.20035,0.89842,0.035,-0.217,-0.566,True
PD_03,pd,1.84,0.2089,0.21112,0.90231,-1.66,-0.252,-0.277,True
PD_03,pd,1.85,0.17537,0.21142,0.95273,0.609,-0.165,0.878,True
PD_03,pd,1.86,0.19512,0.21806,0.92766,-1.797,0.172,-0.36,True
PD_03,pd,1.87,0.20304,0.20769,0.9536,-0.478,0.556,-0.242,True
PD_03,pd,1.8800000000000001,0.19139,0.21431,0.92052,2.072,0.171,1.276,True
PD_03,pd,1.8900000000000001,0.19382,0.20879,0.94495,0.421,-0.186,-0.685,True
PD_03,pd,1.9000000000000001,0.17417,0.25451,0.95346,0.439,-0.693,1.603,True
PD_03,pd,1.9100000000000001,0.16641,0.24293,0.95279,1.376,1.165,0.551,True
PD_03,pd,1.92,0.18815,0.24493,0.92455,0.167,0.382,-0.489,True
PD_03,pd,1.93,0.21484,0.21829,0.9247,0.079,-1.085,-0.66,True
PD_03,pd,1.94,0.2009,0.20842,0.93121,-0.355,-0.223,0.121,True
PD_03,pd,1.95,0.19454,0.21614,0.92214,-1.095,-0.865,-0.729,True
PD_03,pd,1.96,0.1908,0.21431,0.91188,-0.335,-0.123,1.95,True
PD_03,pd,1.97,0.21241,0.23338,0.93559,-0.06,-1.326,-0.548,True
PD_03,pd,1.98,0.2048,0.2189,0.9108,-0.359,0.14,1.048,True
PD_03,pd,1.99,0.21409,0.23352,0.91629,0.548,0.503,-0.283,True
PD_03,pd,2.0,0.2257,0.20254,0.94444,0.164,-0.585,1.344,True
PD_03,pd,2.0100000000000002,0.18354,0.21739,0.89437,0.749,-0.778,-0.186,True
PD_03,pd,2.02,0.20542,0.22365,0.9067,-0.409,-0.355,-1.484,True
PD_03,pd,2.0300000000000002,0.19133,0.21197,0.94424,-0.997,-0.109,-0.906,True
PD_03,pd,2.04,0.2057,0.21554,0.94004,1.295,-1.3,-0.929,True
PD_03,pd,2.05,0.18552,0.23146,0.92906,-0.236,-1.609,-2.321,True
PD_03,pd,2.06,0.18805,0.19177,0.9277,-2.444,-0.34,-1.141,True
PD_03,pd,2.07,0.18352,0.22924,0.92688,-0.797,-1.264,-1.537,True
PD_03,pd,2.08,0.15955,0.22413,0.92089,-0.846,0.479,-1.096,True
PD_03,pd,2.09,0.21354,0.2093,0.89555,-0.727,0.111,-1.312,True
PD_03,pd,2.1,0.16474,0.24627,0.91215,-1.504,-1.304,-0.204,True
PD_03,pd,2.11,0.24399,0.21316,0.91951,-0.188,0.693,0.778,True
PD_03,pd,2.12,0.17722,0.21899,0.94021,-0.459,0.046,0.125,True
PD_03,pd,2.13,0.18555,0.249,0.95183,-0.858,0.709,1.535,True
PD_03,pd,2.14,0.20002,0.23719,0.94264,-1.091,0.654,0.828,True
PD_03,pd,2.15,0.20284,0.26077,0.92191,0.322,0.424,0.627,True
PD_03,pd,2.16,0.21285,0.21647,0.93632,-0.259,1.963,1.38,True
PD_03,pd,2.17,0.21021,0.22012,0.92263,-0.521,0.923,1.862,True
PD_03,pd,2.18,0.22184,0.2292,0.96765,1.555,-0.189,2.856,True
PD_03,pd,2.19,0.21166,0.20555,0.93473,1.692,-0.263,0.757,True
PD_03,pd,2.2,0.22823,0.21549,0.93314,3.072,-1.237,0.659,True
PD_03,pd,2.21,0.20234,0.20382,0.94583,0.64,-1.598,-0.522,True
PD_03,pd,2.22,0.20008,0.2001,0.9088,1.471,-0.044,-1.223,True
PD_03,pd,2.23,0.20254,0.24855,0.92548,0.836,-1.107,0.357,True
PD_03,pd,2.24,0.20718,0.20346,0.91879,0.213,-0.922,-1.657,True
PD_03,pd,2.25,0.2069,0.20178,0.93791,1.25,-0.328,-1.662,True
PD_03,pd,2.2600000000000002,0.20715,0.19934,0.91021,-0.609,-1.379,-3.905,True
PD_03,pd,2.27,0.19947,0.22712,0.9154,-1.214,-1.032,-3.016,True
PD_03,pd,2.2800000000000002,0.18236,0.20661,0.91184,-1.13,-2.919,-2.064,True
PD_03,pd,2.29,0.18754,0.23197,0.89405,-2.174,-1.206,-2.763,True
PD_03,pd,2.3000000000000003,0.17264,0.22817,0.91817,-1.356,0.081,-1.752,True
PD_03,pd,2.31,0.1866,0.24614,0.92035,-1.193,-1.803,-1.186,True
PD_03,pd,2.32,0.17352,0.24207,0.89836,-1.415,-0.331,-0.248,True
PD_03,pd,2.33,0.17097,0.24686,0.92773,-2.099,1.421,1.103,True
PD_03,pd,2.34,0.17718,0.23693,0.93623,-1.077,1.046,1.716,True
PD_03,pd,2.35,0.18469,0.24011,0.93516,-1.701,3.194,1.299,True
PD_03,pd,2.36,0.18464,0.25898,0.9431,-0.025,1.8,3.335,True
PD_03,pd,2.37,0.20706,0.22995,0.92985,2.532,2.024,4.479,True
PD_03,pd,2.38,0.2222,0.22531,0.92364,2.308,1.572,2.633,True
PD_03,pd,2.39,0.22377,0.23427,0.94338,3.23,3.037,3.91,True
PD_03,pd,2.4,0.25784,0.21774,0.96066,2.7,2.995,2.713,True
PD_03,pd,2.41,0.22682,0.2126,0.94414,1.891,0.972,1.516,True
PD_03,pd,2.42,0.22196,0.2057,0.93898,3.056,-1.346,1.478,True
PD_03,pd,2.43,0.21211,0.21583,0.93536,3.287,-1.431,-0.073,True
PD_03,pd,2.44,0.22036,0.17107,0.95252,1.723,-0.456,-0.282,True
PD_03,pd,2.45,0.2073,0.22002,0.91246,1.528,-2.35,-3.249,True
PD_03,pd,2.46,0.19129,0.23583,0.89788,-2.142,-2.412,-4.646,True
PD_03,pd,2.47,0.21985,0.19578,0.91323,-0.358,-2.633,-6.197,True
PD_03,pd,2.48,0.18996,0.21053,0.9045,-1.17,-3.425,-4.611,True
PD_03,pd,2.49,0.21101,0.18181,0.90536,-2.328,-1.906,-6.739,True
PD_03,pd,2.5,0.18711,0.23347,0.92768,-1.336,-0.852,-4.718,True
PD_03,pd,2.5100000000000002,0.15761,0.2156,0.91016,-2.93,-1.361,-4.706,True
PD_03,pd,2.52,0.15084,0.21958,0.94543,-4.206,-0.114,-0.907,True
PD_03,pd,2.5300000000000002,0.17734,0.22313,0.92487,-3.959,-0.21,-2.188,True
PD_03,pd,2.54,0.15537,0.24227,0.9068,-2.579,0.885,0.148,True
PD_03,pd,2.5500000000000003,0.18391,0.26995,0.93887,-2.753,1.667,1.39,True
PD_03,pd,2.56,0.16678,0.24661,0.9451,-0.403,4.11,4.294,True
PD_03,pd,2.57,0.16158,0.24012,0.93498,-1.525,3.479,4.387,True
PD_03,pd,2.58,0.19513,0.25489,0.93255,0.082,3.868,6.982,True
PD_03,pd,2.59,0.19632,0.23006,0.93405,1.539,2.898,8.333,True
PD_03,pd,2.6,0.23108,0.24569,0.93754,4.231,3.235,8.692,True
PD_03,pd,2.61,0.24607,0.22309,0.94455,4.055,1.313,6.369,True
PD_03,pd,2.62,0.27494,0.24763,0.93052,4.633,1.915,5.793,True
PD_03,pd,2.63,0.27751,0.20802,0.94536,3.831,0.521,2.759,True
PD_03,pd,2.64,0.25013,0.21971,0.92295,3.34,-0.866,1.294,True
PD_03,pd,2.65,0.24852,0.18982,0.89551,4.203,-1.255,-0.615,True
PD_03,pd,2.66,0.20993,0.1786,0.90118,3.431,-4.241,-3.192,True
PD_03,pd,2.67,0.20625,0.19928,0.9219,2.604,-3.535,-4.982,True
PD_03,pd,2.68,0.19765,0.22099,0.91265,0.564,-4.187,-6.34,True
PD_03,pd,2.69,0.20133,0.17427,0.91877,-0.747,-4.268,-7.617,True
PD_03,pd,2.7,0.17002,0.20091,0.89993,-3.379,-3.255,-8.551,True
PD_03,pd,2.71,0.16586,0.20397,0.92462,-4.186,-3.068,-8.424,True
PD_03,pd,2.72,0.13598,0.21426,0.90423,-6.231,-3.752,-6.702,True
PD_03,pd,2.73,0.15589,0.21137,0.91229,-7.254,-1.713,-6.867,True
PD_03,pd,2.74,0.13538,0.24289,0.9181,-4.84,0.04,-3.872,True
PD_03,pd,2.75,0.11729,0.29172,0.91806,-5.818,-0.439,-0.557,True
PD_03,pd,2.7600000000000002,0.12875,0.27045,0.9274,-4.682,0.998,0.913,True
PD_03,pd,2.77,0.14332,0.28921,0.92265,-3.205,4.536,4.782,True
PD_03,pd,2.7800000000000002,0.18653,0.24768,0.94398,-1.274,4.477,7.094,True
PD_03,pd,2.79,0.18573,0.26662,0.9236,1.058,4.862,8.695,True
PD_03,pd,2.8000000000000003,0.21128,0.26959,0.93349,3.866,4.809,9.972,True
PD_03,pd,2.81,0.23745,0.23371,0.95015,4.979,5.491,10.993,True
PD_03,pd,2.82,0.26998,0.25168,0.94119,6.443,3.317,10.163,True
PD_03,pd,2.83,0.29242,0.21762,0.9636,7.644,2.4,7.953,True
PD_03,pd,2.84,0.29156,0.22647,0.95078,8.756,1.527,6.713,True
PD_03,pd,2.85,0.29637,0.19826,0.93908,7.346,-0.704,3.285,True
PD_03,pd,2.86,0.25594,0.18881,0.92226,6.404,-1.483,0.686,True
PD_03,pd,2.87,0.24577,0.16923,0.9363,5.147,-2.195,-2.823,True
PD_03,pd,2.88,0.22693,0.18209,0.91453,2.616,-3.79,-6.498,True
PD_03,pd,2.89,0.21921,0.15007,0.90843,0.73,-4.918,-9.128,True
PD_03,pd,2.9,0.22616,0.1483,0.9189,-0.584,-5.848,-11.62,True
PD_03,pd,2.91,0.17741,0.18925,0.90632,-4.41,-4.538,-11.763,True
PD_03,pd,2.92,0.17859,0.18893,0.87683,-5.52,-4.741,-13.169,True
PD_03,pd,2.93,0.16077,0.19365,0.87655,-5.996,-3.741,-11.69,True
PD_03,pd,2.94,0.12339,0.2104,0.90991,-10.126,-2.719,-9.784,True
PD_03,pd,2.95,0.1183,0.2429,0.92147,-8.595,0.118,-6.229,True
PD_03,pd,2.96,0.10764,0.25281,0.91804,-7.847,1.206,-2.167,True
PD_03,pd,2.97,0.09277,0.28012,0.90611,-7.743,0.989,0.991,True
PD_03,pd,2.98,0.10422,0.27782,0.90532,-6.224,3.645,5.341,True
PD_03,pd,2.99,0.11829,0.29259,0.93235,-4.248,5.359,7.85,True
PD_03,pd,3.0,0.18276,0.32008,0.9634,-0.032,5.422,10.293,True
PD_03,pd,3.0100000000000002,0.21174,0.29711,0.93848,1.486,6.994,14.005,True
PD_03,pd,3.02,0.27813,0.27982,0.97158,3.872,7.776,15.123,True
PD_03,pd,3.0300000000000002,0.30577,0.26323,0.95607,5.677,6.035,14.284,True
PD_03,pd,3.04,0.31525,0.21571,0.94967,10.476,3.685,12.425,True
PD_03,pd,3.0500000000000003,0.31499,0.23979,0.97023,10.236,1.467,10.04,True
PD_03,pd,3.06,0.30858,0.20439,0.93843,9.715,0.337,6.704,True
PD_03,pd,3.0700000000000003,0.31264,0.15329,0.94239,8.015,-2.88,0.773,True
PD_03,pd,3.08,0.2934,0.16121,0.9342,8.231,-5.645,-1.352,True
PD_03,pd,3.09,0.28022,0.13275,0.90949,5.084,-6.403,-6.376,True
PD_03,pd,3.1,0.21162,0.12158,0.89631,3.173,-7.198,-11.689,True
PD_03,pd,3.11,0.22972,0.1173,0.90086,0.572,-7.228,-13.615,True
PD_03,pd,3.12,0.16895,0.15257,0.87604,-3.429,-6.102,-16.415,True
PD_03,pd,3.13,0.17708,0.15618,0.86763,-6.434,-7.016,-16.035,True
PD_03,pd,3.14,0.12321,0.16526,0.91428,-6.626,-6.201,-16.38,True
PD_03,pd,3.15,0.12065,0.20626,0.89445,-10.499,-4.237,-13.097,True
PD_03,pd,3.16,0.10301,0.23106,0.90246,-11.891,-2.542,-10.296,True
PD_03,pd,3.17,0.06351,0.27559,0.88794,-10.111,-1.715,-8.511,True
PD_03,pd,3.18,0.05572,0.29456,0.89624,-10.32,1.631,-2.626,True
PD_03,pd,3.19,0.06992,0.29712,0.92676,-8.96,6.122,3.533,True
PD_03,pd,3.2,0.05982,0.31172,0.92798,-6.183,7.748,8.743,True
PD_03,pd,3.21,0.12426,0.29604,0.96737,-2.907,8.483,12.535,True
