subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_04,other,0.5,0.32038,0.0755,1.01528,22.016,-14.99,10.78,True
ET_04,other,0.51,0.20217,0.0517,0.95873,8.209,-21.364,3.034,True
ET_04,other,0.52,0.08464,0.03185,0.92325,-8.141,-21.875,-3.765,True
ET_04,other,0.53,0.00141,0.11435,0.86196,-22.047,-14.573,-9.705,True
ET_04,other,0.54,-0.05974,0.15575,0.85284,-28.926,-1.969,-14.15,True
ET_04,other,0.55,-0.0596,0.28569,0.87314,-28.692,8.047,-14.084,True
ET_04,other,0.56,0.04026,0.33891,0.90434,-19.96,18.721,-9.409,True
ET_04,other,0.5700000000000001,0.1441,0.35091,0.93095,-1.989,22.71,-2.078,True
ET_04,other,0.58,0.28826,0.37842,0.94941,13.557,20.353,5.483,True
ET_04,other,0.59,0.36388,0.31913,0.99795,25.381,12.743,12.377,True
ET_04,other,0.6,0.37296,0.21348,1.02893,31.746,0.704,15.477,True
ET_04,other,0.61,0.34445,0.10376,0.99869,26.356,-11.146,12.553,True
ET_04,other,0.62,0.26399,0.06443,1.00182,14.528,-19.413,8.033,True
ET_04,other,0.63,0.14716,0.04256,0.95578,-1.072,-21.881,0.446,True
ET_04,other,0.64,0.04088,0.05119,0.86245,-18.406,-16.966,-8.949,True
ET_04,other,0.65,-0.03919,0.13661,0.85692,-27.687,-9.029,-13.581,True
ET_04,other,0.66,-0.05375,0.19776,0.84417,-32.492,3.271,-14.756,True
ET_04,other,0.67,-0.00788,0.30562,0.86048,-23.634,14.91,-12.706,True
ET_04,other,0.68,0.07312,0.35617,0.90473,-10.954,21.569,-3.423,True
ET_04,other,0.6900000000000001,0.22894,0.36583,0.93308,5.681,22.678,3.273,True
ET_04,other,0.7000000000000001,0.37546,0.33348,0.97251,21.823,15.948,9.671,True
ET_04,other,0.71,0.39023,0.24172,1.03021,29.341,8.13,16.022,True
ET_04,other,0.72,0.39735,0.15283,1.00522,30.415,-7.207,13.745,True
ET_04,other,0.73,0.32084,0.08394,0.99579,23.048,-17.319,10.381,True
ET_04,other,0.74,0.21495,0.06755,0.94632,6.195,-22.163,2.546,True
ET_04,other,0.75,0.07251,0.04668,0.86434,-9.911,-22.261,-6.185,True
ET_04,other,0.76,-0.00251,0.10425,0.89451,-25.196,-14.227,-12.69,True
ET_04,other,0.77,-0.05283,0.19922,0.85305,-31.902,-1.145,-16.037,True
ET_04,other,0.78,-0.01457,0.30259,0.85484,-27.453,9.093,-14.824,True
ET_04,other,0.79,0.05135,0.3635,0.88248,-17.361,19.192,-8.62,True
ET_04,other,0.8,0.17342,0.38165,0.94287,-0.756,24.17,-1.208,True
ET_04,other,0.81,0.29058,0.34402,0.96781,15.841,20.008,7.346,True
ET_04,other,0.8200000000000001,0.36425,0.30866,1.00111,26.55,10.584,14.915,True
ET_04,other,0.8300000000000001,0.42772,0.20262,1.0335,33.416,-1.783,15.452,True
ET_04,other,0.84,0.36441,0.12078,1.02165,27.421,-13.983,12.151,True
ET_04,other,0.85,0.2939,0.04012,0.94742,12.812,-22.468,8.662,True
ET_04,other,0.86,0.16084,0.03812,0.91773,-5.257,-23.315,-2.52,True
ET_04,other,0.87,0.03209,0.09191,0.8655,-19.404,-18.482,-11.598,True
ET_04,other,0.88,-0.0304,0.14244,0.86458,-30.23,-8.87,-14.12,True
ET_04,other,0.89,-0.04541,0.26852,0.85172,-31.529,4.882,-16.716,True
ET_04,other,0.9,0.01894,0.33327,0.85339,-23.473,16.592,-13.361,True
ET_04,other,0.91,0.11887,0.37684,0.89493,-8.969,23.094,-3.774,True
ET_04,other,0.92,0.24601,0.36102,0.9573,8.302,22.682,4.781,True
ET_04,other,0.93,0.37552,0.33243,0.9785,23.992,15.91,12.516,True
ET_04,other,0.9400000000000001,0.42444,0.23375,1.0009,31.049,4.8,16.032,True
ET_04,other,0.9500000000000001,0.41423,0.16129,1.01429,29.676,-8.005,16.433,True
ET_04,other,0.96,0.28422,0.04045,1.00944,21.179,-18.793,10.918,True
ET_04,other,0.97,0.17578,0.03773,0.93785,3.541,-24.006,1.956,True
ET_04,other,0.98,0.09777,0.03484,0.92404,-14.229,-21.272,-5.78,True
ET_04,other,0.99,-0.01657,0.12243,0.85533,-27.818,-13.956,-14.132,True
ET_04,other,1.0,-0.06489,0.23484,0.85683,-33.106,-0.585,-16.837,True
ET_04,other,1.01,-0.0458,0.31834,0.87054,-28.839,11.838,-13.891,True
ET_04,other,1.02,0.06615,0.3624,0.89153,-15.97,20.646,-7.073,True
ET_04,other,1.03,0.17399,0.4185,0.96345,0.525,24.66,1.696,True
ET_04,other,1.04,0.3087,0.3843,0.96116,18.429,19.755,9.796,True
ET_04,other,1.05,0.39762,0.26774,1.01592,29.975,8.57,14.493,True
ET_04,other,1.06,0.42232,0.21038,1.0273,31.924,-2.738,14.846,True
ET_04,other,1.07,0.39164,0.09247,1.01358,25.649,-15.057,11.705,True
ET_04,other,1.08,0.23734,0.0754,0.9691,12.306,-23.422,4.811,True
ET_04,other,1.09,0.132,0.058,0.90264,-6.781,-23.886,-2.228,True
ET_04,other,1.1,0.0336,0.07612,0.88633,-21.073,-17.677,-10.655,True
ET_04,other,1.11,-0.05885,0.1412,0.85605,-30.931,-5.976,-16.868,True
ET_04,other,1.12,-0.05966,0.2492,0.85292,-31.365,7.0,-16.307,True
ET_04,other,1.1300000000000001,0.02604,0.34143,0.87496,-22.851,16.811,-11.294,True
ET_04,other,1.1400000000000001,0.14388,0.39476,0.9258,-5.754,23.681,-3.532,True
ET_04,other,1.1500000000000001,0.29892,0.3862,0.9547,11.403,22.063,6.137,True
ET_04,other,1.16,0.39141,0.3345,1.00148,25.524,16.282,14.275,True
ET_04,other,1.17,0.42176,0.24881,1.02044,33.995,3.772,16.39,True
ET_04,other,1.18,0.4061,0.13523,1.01549,29.128,-10.784,14.413,True
ET_04,other,1.19,0.3308,0.0817,0.98771,17.747,-21.456,9.467,True
ET_04,other,1.2,0.17248,0.04055,0.93098,2.424,-24.352,0.693,True
ET_04,other,1.21,0.08435,0.05402,0.90053,-17.044,-19.032,-8.722,True
ET_04,other,1.22,-0.04239,0.13316,0.86713,-29.297,-13.229,-14.644,True
ET_04,other,1.23,-0.04978,0.23941,0.83323,-32.333,1.219,-15.179,True
ET_04,other,1.24,-0.02865,0.30887,0.85735,-28.036,12.44,-13.834,True
ET_04,other,1.25,0.08634,0.37864,0.89967,-13.353,21.538,-7.6,True
ET_04,other,1.26,0.23215,0.37972,0.95479,4.267,23.164,0.621,True
ET_04,other,1.27,0.32763,0.37305,0.98767,19.508,19.145,10.289,True
ET_04,other,1.28,0.42106,0.27953,1.00149,30.379,9.683,15.207,True
ET_04,other,1.29,0.40957,0.18341,1.01242,32.631,-4.645,14.918,True
ET_04,other,1.3,0.38523,0.1125,0.97493,23.887,-15.389,14.252,True
ET_04,other,1.31,0.25189,0.05264,0.95987,8.987,-23.386,5.36,True
ET_04,other,1.32,0.09966,0.02673,0.91884,-8.784,-25.309,-3.603,True
ET_04,other,1.33,0.01267,0.11204,0.87004,-24.392,-15.316,-12.113,True
ET_04,other,1.34,-0.05281,0.17782,0.83369,-32.711,-5.352,-15.347,True
ET_04,other,1.35,-0.02302,0.29944,0.84055,-31.652,8.594,-17.174,True
ET_04,other,1.36,0.00092,0.34101,0.91023,-22.395,19.219,-11.19,True
ET_04,other,1.37,0.16862,0.39372,0.90661,-4.922,23.905,-1.942,True
ET_04,other,1.3800000000000001,0.31491,0.36993,0.95999,14.663,23.317,6.957,True
ET_04,other,1.3900000000000001,0.36694,0.33512,1.03008,26.354,13.146,13.372,True
ET_04,other,1.4000000000000001,0.42227,0.2455,1.02749,33.246,1.557,17.762,True
ET_04,other,1.41,0.40142,0.13563,1.04117,29.123,-12.469,14.461,True
ET_04,other,1.42,0.31357,0.08907,0.9659,14.829,-20.753,9.708,True
ET_04,other,1.43,0.17417,0.045,0.93104,-0.532,-23.958,-0.445,True
ET_04,other,1.44,0.0491,0.07324,0.8907,-17.303,-20.536,-8.546,True
ET_04,other,1.45,-0.02142,0.15037,0.84203,-28.501,-11.027,-13.611,True
ET_04,other,1.46,-0.00025,0.22847,0.85133,-32.373,2.365,-15.66,True
ET_04,other,1.47,0.00449,0.31089,0.86129,-25.882,14.777,-11.531,True
ET_04,other,1.48,0.06586,0.38222,0.90443,-12.274,22.901,-6.517,True
ET_04,other,1.49,0.24986,0.40777,0.9529,5.489,23.327,1.224,True
ET_04,other,1.5,0.329,0.347,0.97027,20.516,18.862,10.673,True
ET_04,other,1.51,0.43731,0.2758,0.99844,31.279,6.819,13.893,True
ET_04,other,1.52,0.44515,0.1732,0.99085,31.335,-7.145,14.759,True
ET_04,other,1.53,0.37971,0.09976,1.01356,22.286,-17.502,11.643,True
ET_04,other,1.54,0.20937,0.02741,0.92486,8.474,-22.956,4.524,True
ET_04,other,1.55,0.10684,0.06308,0.87944,-9.763,-22.698,-6.44,True
ET_04,other,1.56,0.01481,0.11369,0.86944,-24.185,-14.853,-12.219,True
ET_04,other,1.57,-0.05008,0.20733,0.83102,-31.231,-3.117,-15.614,True
ET_04,other,1.58,-0.0017,0.30735,0.83458,-29.558,8.502,-14.041,True
ET_04,other,1.59,0.03977,0.36423,0.87592,-18.475,20.74,-9.112,True
ET_04,other,1.6,0.20015,0.37383,0.92016,-1.744,23.593,-2.127,True
ET_04,other,1.61,0.32128,0.37606,0.9576,13.853,22.269,6.831,True
ET_04,other,1.62,0.38448,0.3143,1.00412,28.385,10.382,13.874,True
ET_04,other,1.6300000000000001,0.42596,0.22654,1.03136,31.519,0.329,16.26,True
ET_04,other,1.6400000000000001,0.37325,0.14649,0.99951,26.09,-12.078,13.854,True
ET_04,other,1.6500000000000001,0.2803,0.08413,0.95127,13.674,-20.428,6.16,True
ET_04,other,1.6600000000000001,0.1618,0.07187,0.91455,-2.225,-23.686,-1.993,True
ET_04,other,1.67,0.07231,0.08901,0.88495,-18.876,-19.638,-10.084,True
ET_04,other,1.68,-0.0122,0.14497,0.86471,-29.594,-6.676,-14.454,True
ET_04,other,1.69,-0.02826,0.25632,0.87503,-31.023,4.208,-14.916,True
ET_04,other,1.7,0.04473,0.3689,0.8485,-25.235,16.859,-12.839,True
ET_04,other,1.71,0.10042,0.37505,0.92367,-9.913,22.43,-4.356,True
ET_04,other,1.72,0.24614,0.38479,0.9463,6.392,20.935,3.349,True
ET_04,other,1.73,0.35441,0.35325,0.98211,20.793,16.364,12.095,True
ET_04,other,1.74,0.43934,0.27241,1.01425,29.261,4.236,14.316,True
ET_04,other,1.75,0.40106,0.15948,1.01064,29.979,-8.106,14.955,True
ET_04,other,1.76,0.38044,0.08398,0.96837,20.953,-19.481,9.177,True
ET_04,other,1.77,0.23323,0.05266,0.95052,4.061,-22.29,2.342,True
ET_04,other,1.78,0.12609,0.05219,0.90311,-13.767,-19.88,-5.756,True
ET_04,other,1.79,0.01911,0.13815,0.86454,-25.72,-14.584,-14.742,True
ET_04,other,1.8,-0.04195,0.22214,0.84498,-31.729,-1.058,-16.031,True
ET_04,other,1.81,0.00499,0.28489,0.85381,-29.087,10.912,-14.768,True
ET_04,other,1.82,0.05698,0.35443,0.91796,-17.033,19.757,-8.485,True
ET_04,other,1.83,0.22658,0.39732,0.91398,0.424,23.311,0.89,True
ET_04,other,1.84,0.31112,0.39428,0.99797,16.022,18.764,8.498,True
ET_04,other,1.85,0.39899,0.31514,1.00579,28.389,9.392,12.305,True
ET_04,other,1.86,0.41611,0.21726,1.03213,31.709,-1.845,14.543,True
ET_04,other,1.87,0.39347,0.14725,1.00657,24.148,-14.372,11.672,True
ET_04,other,1.8800000000000001,0.2893,0.0952,0.98777,11.855,-20.567,4.682,True
ET_04,other,1.8900000000000001,0.1625,0.0605,0.90092,-6.526,-22.829,-2.929,True
ET_04,other,1.9000000000000001,0.03875,0.0929,0.87716,-19.708,-16.226,-8.366,True
ET_04,other,1.9100000000000001,0.00984,0.18107,0.84738,-29.24,-8.011,-14.483,True
ET_04,other,1.92,-0.0203,0.22919,0.85537,-29.04,4.649,-14.948,True
ET_04,other,1.93,0.02245,0.3123,0.86709,-22.544,16.501,-12.386,True
ET_04,other,1.94,0.16515,0.38413,0.91518,-6.829,22.649,-2.64,True
ET_04,other,1.95,0.28011,0.37573,0.97297,9.255,21.018,4.608,True
ET_04,other,1.96,0.35866,0.35105,0.97448,24.091,14.702,11.774,True
ET_04,other,1.97,0.42471,0.25344,1.00796,30.644,3.087,14.986,True
ET_04,other,1.98,0.41414,0.15432,1.02826,28.031,-8.378,14.756,True
ET_04,other,1.99,0.31182,0.13312,0.96374,18.431,-18.861,8.619,True
ET_04,other,2.0,0.21937,0.0435,0.93666,3.175,-22.953,3.111,True
ET_04,other,2.0100000000000002,0.09474,0.09175,0.88738,-12.395,-19.856,-8.339,True
ET_04,other,2.02,0.0141,0.13665,0.8601,-25.531,-9.301,-12.507,True
ET_04,other,2.0300000000000002,-0.01504,0.23903,0.84833,-29.405,0.19,-14.05,True
ET_04,other,2.04,0.01569,0.30321,0.86013,-25.749,11.418,-13.268,True
ET_04,other,2.05,0.07442,0.36301,0.88745,-12.62,20.584,-6.713,True
ET_04,other,2.06,0.19776,0.37734,0.93768,2.177,21.228,1.505,True
ET_04,other,2.07,0.32053,0.35455,0.9634,16.946,17.132,7.931,True
ET_04,other,2.08,0.38891,0.29096,1.01288,27.943,8.187,12.522,True
ET_04,other,2.09,0.39319,0.22383,1.00971,29.104,-3.542,14.995,True
ET_04,other,2.1,0.3703,0.10942,0.97974,22.062,-14.524,11.067,True
ET_04,other,2.11,0.26142,0.05384,0.93996,9.047,-21.078,6.502,True
ET_04,other,2.12,0.15897,0.07674,0.92255,-6.082,-20.848,-1.925,True
ET_04,other,2.13,0.04392,0.07434,0.87516,-19.055,-14.911,-9.861,True
ET_04,other,2.14,-0.02599,0.19082,0.83478,-27.267,-4.286,-13.958,True
ET_04,other,2.15,-0.01026,0.30839,0.84932,-28.943,7.518,-13.307,True
ET_04,other,2.16,0.06014,0.35246,0.88369,-18.806,17.939,-8.202,True
ET_04,other,2.17,0.14296,0.40868,0.92676,-5.141,18.637,-3.253,True
ET_04,other,2.18,0.2765,0.36636,0.98543,11.564,18.877,5.647,True
ET_04,other,2.19,0.35145,0.26539,0.97222,24.271,12.068,11.887,True
ET_04,other,2.2,0.41335,0.21902,1.03958,28.321,1.038,14.37,True
ET_04,other,2.21,0.4,0.14544,0.99493,26.684,-8.32,13.357,True
ET_04,other,2.22,0.31603,0.11289,0.95816,14.708,-17.832,7.309,True
ET_04,other,2.23,0.21508,0.07532,0.92104,1.359,-21.039,1.555,True
ET_04,other,2.24,0.08737,0.07805,0.89631,-13.614,-19.075,-6.383,True
ET_04,other,2.25,-0.0132,0.16117,0.86037,-25.089,-10.166,-12.389,True
ET_04,other,2.2600000000000002,0.00478,0.22629,0.85999,-27.752,0.328,-12.973,True
ET_04,other,2.27,0.04179,0.30455,0.86406,-23.653,13.499,-10.391,True
ET_04,other,2.2800000000000002,0.10466,0.37407,0.906,-10.235,19.965,-4.59,True
ET_04,other,2.29,0.24012,0.36842,0.93607,3.699,20.783,2.066,True
ET_04,other,2.3000000000000003,0.34131,0.35379,0.97395,17.176,17.584,9.699,True
ET_04,other,2.31,0.37253,0.2533,0.98337,26.224,5.349,13.046,True
ET_04,other,2.32,0.39817,0.16748,1.02055,27.204,-4.687,13.973,True
ET_04,other,2.33,0.32195,0.11073,0.99765,20.632,-13.434,9.73,True
ET_04,other,2.34,0.23033,0.11378,0.915,6.683,-18.33,3.592,True
ET_04,other,2.35,0.11969,0.10607,0.91816,-9.084,-19.401,-3.812,True
ET_04,other,2.36,0.06593,0.14131,0.86206,-19.721,-13.177,-9.649,True
ET_04,other,2.37,0.01477,0.19687,0.85999,-27.64,-3.76,-12.432,True
ET_04,other,2.38,0.01323,0.30786,0.85706,-25.022,6.967,-13.506,True
ET_04,other,2.39,0.09341,0.33745,0.88011,-16.843,16.768,-7.81,True
ET_04,other,2.4,0.1857,0.36055,0.94131,-3.176,20.499,-0.513,True
ET_04,other,2.41,0.28482,0.353,0.96361,11.801,19.24,7.665,True
ET_04,other,2.42,0.38401,0.3,0.9778,22.662,10.339,12.172,True
ET_04,other,2.43,0.41749,0.2199,0.98844,26.865,-0.807,12.539,True
ET_04,other,2.44,0.3692,0.12779,1.00381,21.769,-9.334,11.252,True
ET_04,other,2.45,0.30461,0.09327,0.9414,13.073,-17.81,6.192,True
ET_04,other,2.46,0.20039,0.06702,0.91872,-2.359,-21.488,-0.315,True
ET_04,other,2.47,0.06009,0.09125,0.8858,-15.055,-16.425,-7.587,True
ET_04,other,2.48,0.01563,0.17916,0.85315,-24.715,-7.957,-12.703,True
ET_04,other,2.49,-0.00311,0.24783,0.85255,-26.823,2.589,-12.079,True
ET_04,other,2.5,0.03634,0.32607,0.88715,-19.986,13.15,-9.706,True
ET_04,other,2.5100000000000002,0.12265,0.37317,0.89535,-8.612,19.701,-3.644,True
ET_04,other,2.52,0.22878,0.36645,0.94154,5.76,17.108,2.196,True
ET_04,other,2.5300000000000002,0.32886,0.324,0.95877,17.819,14.356,8.276,True
ET_04,other,2.54,0.40455,0.26776,0.98376,25.143,4.131,13.947,True
ET_04,other,2.5500000000000003,0.3518,0.18018,0.98355,26.545,-5.144,11.132,True
ET_04,other,2.56,0.31234,0.1317,0.95908,18.443,-13.686,8.886,True
ET_04,other,2.57,0.23083,0.10614,0.92469,3.989,-19.657,1.486,True
ET_04,other,2.58,0.15064,0.06665,0.90514,-10.706,-17.444,-5.852,True
ET_04,other,2.59,0.06114,0.15159,0.85359,-19.288,-10.839,-9.558,True
ET_04,other,2.6,0.00745,0.2135,0.86172,-25.173,-1.871,-13.654,True
ET_04,other,2.61,0.0272,0.26141,0.88206,-22.972,8.484,-11.517,True
ET_04,other,2.62,0.1046,0.33354,0.85848,-13.477,15.824,-6.662,True
ET_04,other,2.63,0.19249,0.38339,0.93042,-1.665,19.488,1.259,True
ET_04,other,2.64,0.24403,0.3813,0.9611,12.483,16.081,7.517,True
ET_04,other,2.65,0.37621,0.29059,0.96821,21.438,9.622,12.293,True
ET_04,other,2.66,0.38495,0.19164,0.99726,23.955,-0.814,12.138,True
ET_04,other,2.67,0.35427,0.13807,1.02955,20.41,-10.377,10.117,True
ET_04,other,2.68,0.27928,0.09285,0.9772,11.656,-16.001,5.305,True
ET_04,other,2.69,0.20234,0.07385,0.92383,-3.088,-17.565,-1.642,True
ET_04,other,2.7,0.07637,0.10924,0.87404,-16.023,-13.711,-8.386,True
ET_04,other,2.71,0.04573,0.18767,0.87279,-23.263,-5.672,-12.372,True
ET_04,other,2.72,0.02703,0.25577,0.86366,-23.838,4.387,-11.713,True
ET_04,other,2.73,0.06614,0.29556,0.88981,-18.395,13.152,-8.493,True
ET_04,other,2.74,0.15162,0.36507,0.89945,-6.657,17.806,-2.46,True
ET_04,other,2.75,0.24649,0.33583,0.97052,7.056,17.044,3.356,True
ET_04,other,2.7600000000000002,0.34602,0.32188,0.97863,18.333,11.561,8.78,True
ET_04,other,2.77,0.36725,0.25096,0.97232,24.388,3.15,11.024,True
ET_04,other,2.7800000000000002,0.36476,0.15864,0.9813,21.676,-6.689,11.612,True
ET_04,other,2.79,0.31119,0.12251,0.96272,13.946,-14.325,7.4,True
ET_04,other,2.8000000000000003,0.17629,0.10672,0.88766,2.851,-16.003,0.796,True
ET_04,other,2.81,0.0974,0.12852,0.91819,-8.391,-16.706,-5.041,True
ET_04,other,2.82,0.09046,0.16745,0.87062,-19.189,-9.929,-9.306,True
ET_04,other,2.83,0.03477,0.20741,0.8436,-23.777,-1.134,-12.595,True
ET_04,other,2.84,0.02723,0.29454,0.85549,-20.626,8.226,-9.718,True
ET_04,other,2.85,0.09754,0.36346,0.87727,-12.704,14.508,-5.629,True
ET_04,other,2.86,0.21056,0.3066,0.9255,0.75,18.639,-0.059,True
ET_04,other,2.87,0.28844,0.3059,0.98865,14.39,13.657,6.654,True
ET_04,other,2.88,0.35565,0.27808,1.00314,22.883,6.85,10.594,True
ET_04,other,2.89,0.36632,0.18096,0.96855,23.011,-2.613,12.33,True
ET_04,other,2.9,0.33324,0.15508,0.97595,17.399,-10.996,9.132,True
ET_04,other,2.91,0.2589,0.10917,0.94149,8.27,-15.165,3.35,True
ET_04,other,2.92,0.17356,0.12528,0.90218,-4.743,-16.329,-3.164,True
ET_04,other,2.93,0.0454,0.15865,0.87095,-15.642,-13.096,-8.315,True
ET_04,other,2.94,0.0471,0.20998,0.86103,-20.373,-4.42,-10.947,True
ET_04,other,2.95,0.03164,0.23741,0.83579,-21.047,5.122,-10.83,True
ET_04,other,2.96,0.08531,0.31605,0.87017,-14.894,12.056,-8.729,True
ET_04,other,2.97,0.16991,0.36776,0.9133,-5.858,15.587,-1.544,True
ET_04,other,2.98,0.24199,0.35346,0.93799,7.39,14.588,4.544,True
ET_04,other,2.99,0.32336,0.28613,0.98593,17.996,10.736,10.559,True
ET_04,other,3.0,0.37936,0.26227,0.99242,22.031,2.744,11.092,True
ET_04,other,3.0100000000000002,0.33152,0.20962,0.97368,21.784,-6.19,9.228,True
ET_04,other,3.02,0.32439,0.11588,0.96614,13.701,-14.283,5.725,True
ET_04,other,3.0300000000000002,0.18905,0.11353,0.92239,-0.026,-16.825,0.581,True
ET_04,other,3.04,0.14693,0.11722,0.90054,-10.742,-14.149,-3.217,True
ET_04,other,3.0500000000000003,0.0534,0.17205,0.89345,-20.811,-6.334,-11.106,True
ET_04,other,3.06,0.05046,0.23589,0.87498,-22.888,1.775,-11.042,True
ET_04,other,3.0700000000000003,0.05973,0.26839,0.89076,-19.158,9.021,-10.427,True
ET_04,other,3.08,0.14467,0.35148,0.89187,-9.735,13.435,-3.169,True
ET_04,other,3.09,0.24722,0.33025,0.91463,2.864,15.701,2.659,True
ET_04,other,3.1,0.29883,0.31396,0.97686,12.243,13.155,6.707,True
ET_04,other,3.11,0.34915,0.26268,1.00369,19.177,5.789,10.54,True
ET_04,other,3.12,0.3533,0.20089,1.00381,21.207,-2.39,9.466,True
ET_04,other,3.13,0.3193,0.14697,0.97844,16.245,-11.27,7.393,True
ET_04,other,3.14,0.2503,0.12544,0.93464,6.246,-15.513,3.319,True
ET_04,other,3.15,0.16566,0.09959,0.92969,-6.472,-15.637,-2.981,True
ET_04,other,3.16,0.10451,0.13299,0.87763,-14.005,-11.525,-7.107,True
ET_04,other,3.17,0.04673,0.19857,0.87326,-22.081,-1.59,-9.971,True
ET_04,other,3.18,0.06202,0.27965,0.8514,-21.027,6.015,-9.908,True
ET_04,other,3.19,0.09725,0.27912,0.88137,-13.548,11.834,-5.976,True
ET_04,other,3.2,0.1944,0.31665,0.927,-2.825,13.959,0.323,True
ET_04,other,3.21,0.25934,0.32402,0.94859,8.072,14.002,3.17,True
ET_04,other,3.22,0.32785,0.28557,0.97482,18.768,8.131,9.782,True
ET_04,other,3.23,0.3306,0.23993,0.97595,21.047,0.429,10.92,True
ET_04,other,3.24,0.30898,0.15097,0.96811,18.85,-6.592,8.624,True
ET_04,other,3.25,0.28806,0.14165,0.96696,9.465,-12.927,4.823,True
ET_04,other,3.2600000000000002,0.16842,0.11132,0.93886,-1.351,-14.698,-0.154,True
ET_04,other,3.27,0.12168,0.1155,0.8885,-11.553,-13.425,-5.442,True
ET_04,other,3.2800000000000002,0.07053,0.14478,0.89833,-19.737,-6.481,-9.273,True
